,word,x0,x1
1347,anyone,-0.49322644,0.061523546
1348,alleged,0.47344822,-0.032519232
1349,airport,0.006322517,0.025755161
1350,abe,-0.3243472,0.03200862
1351,6,0.086814545,0.009527357
1352,2017,0.3627433,0.043155648
1353,“racist”,-0.19182241,-0.118755035
1354,watchdog,0.50623846,-0.019852608
1355,vice,0.27979684,0.014854524
1356,treatment,0.42412916,0.06709836
1357,thugs,-0.16718957,0.030755017
1358,thought,-0.458183,-0.025085913
1359,testify,-0.26679236,-0.03342455
1360,teen,0.13150111,-0.026380822
1361,teacher,0.10673643,0.010066387
1362,suicide,-0.072769955,0.021070141
1363,somali,-0.015004583,0.033888053
1364,shooter,0.32357812,0.012964891
1365,rnc,-0.4166605,0.076533936
1366,relationship,0.35290557,0.032379776
1367,regime,0.5061993,-0.030530822
1368,problem,0.09716093,-0.045285985
1369,point,0.13350765,0.014031456
1370,overhaul,-0.4081717,0.106489435
1371,outside,0.036521,-0.009433988
1372,others,0.43248728,0.027169386
1373,nothing,0.3578406,-0.015602679
1374,month,0.18717442,-0.02127322
1375,met,0.5484446,-0.045888335
1376,longer,0.5766661,-0.0018643796
1377,leaked,-0.47405285,0.04821216
1378,leading,0.55268484,-0.046922237
1379,kushner,0.2941751,0.06895152
1380,international,0.29513952,-0.04896973
1381,inside,0.09981629,0.024297154
1382,hotel,-0.053712953,0.019705722
1383,harvey,0.41861627,0.05908821
1384,guilty,-0.21352491,-0.05562905
1385,focus,-0.3143439,0.010882366
1386,farright,0.03564034,0.057585597
1387,explain,0.36157295,-0.026731389
1388,exit,-0.31887722,0.027604612
1389,exactly,0.6650802,-0.10039351
1390,entire,0.21771806,-0.06370875
1391,endorses,0.14858778,0.0037121
1392,dialogue,-0.17751747,-0.00374927
1393,criticizes,-0.22653854,-0.008914167
1394,counsel,0.15484244,0.013524916
1395,continue,-0.040325534,-0.060908426
1396,chuck,0.3699829,0.06197445
1397,chaos,-0.10014418,0.063166626
1398,center,0.2894057,0.042857014
1399,bus,0.22863618,0.06540859
1400,blocks,0.82444024,-0.0029933045
1401,bizarre,-0.28100976,-0.058311965
1402,attend,-0.4414483,0.0049019726
1403,attempt,-0.11150954,0.06978993
1404,aren’t,0.083731174,-0.03699604
1405,17,0.43675098,0.12533401
1406,“you,0.17814523,-0.00016674174
1407,you’ll,-0.08566512,0.036370505
1408,whining,-0.13660122,0.030335063
1409,weighs,0.0832138,-0.03053199
1410,waiting,-0.7332912,0.0069186976
1411,wage,-0.2977778,-0.0081334
1412,visa,-0.489431,0.021781867
1413,van,-0.20781605,0.06562747
1414,unity,-0.40584376,0.020088393
1415,trumprussia,-0.51380736,-0.043360274
1416,supports,-0.48735222,-0.026674876
1417,small,0.27407697,-0.07913646
1418,sec,-0.9194564,-0.044550855
1419,scott,-0.17664826,0.0300361
1420,robert,0.09545581,0.0058994284
1421,risk,-0.15937404,-0.057102244
1422,reasons,-0.175098,0.05689494
1423,pulls,-0.06617585,-0.017665133
1424,posts,0.08583202,0.10198094
1425,plot,0.090991594,0.09031819
1426,pathetic,0.14403442,0.04025824
1427,nuts,0.35389593,-0.036446642
1428,netanyahu,-0.3046585,-0.066873595
1429,nails,-0.23491515,0.028276343
1430,missing,0.37891108,0.0079502985
1431,many,0.3134608,0.042899936
1432,looms,0.40260768,0.016560568
1433,lied,-0.47819144,0.04868323
1434,leads,0.8768225,0.01180733
1435,lavrov,0.28367183,-0.08147711
1436,lady,0.03793709,0.040797833
1437,idea,2.0209484,0.0030110276
1438,hypocrisy,-0.29018155,-0.00086622714
1439,homeland,0.19614795,0.020662108
1440,he’ll,0.25287947,0.0033813205
1441,hand,-0.07470779,-0.001874167
1442,guess,0.253199,-0.10647778
1443,gowdy,0.038276106,0.04054324
1444,father,-0.05835877,0.058118436
1445,families,-0.04976907,0.0021785297
1446,expected,-0.09673177,-0.027027015
1447,enough,-0.076471984,0.05462687
1448,electoral,0.35905656,-0.022160374
1449,dispute,0.30382887,-0.035360344
1450,die,0.5661697,-0.012734981
1451,deals,-0.39602894,0.021277718
1452,concerned,0.14401798,0.06778927
1453,committed,-0.26036602,-0.01603777
1454,clintons,-0.31983632,-0.12601708
1455,clash,0.32647634,-0.03467606
1456,cannot,-0.30744988,-0.058372382
1457,campus,-0.040614206,-0.023369113
1458,broke,0.27659607,-0.010303321
1459,brazil,0.20058468,0.020632196
1460,australian,0.3548817,0.013433326
1461,attempts,0.47583312,-0.101607814
1462,18,0.20354307,0.030959617
1463,12,0.41135404,-0.050379924
1464,11,-0.20594019,0.0066308635
1465,“this,0.03716373,0.03650432
1466,went,0.59749866,0.058059495
1467,weeks,-0.5359471,-0.00054316147
1468,undercover,-0.045922443,0.03433876
1469,trudeau,-0.2135367,0.09531751
1470,trey,0.017775193,-0.008564396
1471,thursday,0.27058306,-0.053468786
1472,threatening,-0.4162299,0.056573182
1473,suspect,0.6722203,-0.04876941
1474,suggests,-0.21808495,-0.037468854
1475,stupid,-0.1783184,-0.0071549327
1476,store,-0.49177003,-0.011268025
1477,station,-0.8905194,0.027435428
1478,speaking,-0.09895225,0.020336645
1479,sentence,-0.5279341,0.05415383
1480,scam,-0.13027544,0.035588946
1481,san,0.34687978,-0.027206644
1482,sales,0.14871196,0.015839742
1483,safe,0.27108833,0.030443475
1484,ridiculous,0.027880438,-0.0212958
1485,reuters,-0.6871806,-0.036654238
1486,region,0.02828478,0.023930658
1487,recount,0.34064877,-0.06825048
1488,protester,-0.31216198,0.01892608
1489,process,0.10197015,0.031368896
1490,presidents,0.03313231,-0.002531398
1491,policies,-0.061053667,0.010171716
1492,nomination,-0.45214295,-0.050921127
1493,mother,-0.11768709,-0.025871618
1494,mnuchin,-0.7867609,0.0074381437
1495,memorial,0.0739593,-0.015254268
1496,me,-0.53961736,-0.044026967
1497,mays,0.16014387,0.03850372
1498,manafort,-0.1490893,0.026876194
1499,leaving,-0.2055649,0.0028380798
1500,late,0.5032519,0.012124124
1501,kkk,-0.45557,0.0062955013
1502,kasich,-0.38433337,-0.07146648
1503,jeff,-0.20785885,-0.01950565
1504,islamist,-0.27961886,0.0058564637
1505,injured,0.07829159,0.04384584
1506,helping,-0.32889065,-0.022309544
1507,gingrich,-0.025548348,0.029296283
1508,fix,0.23209876,-0.02348448
1509,files,-0.66931736,0.046918828
1510,expert,-0.23361167,-0.01758831
1511,european,0.05288563,-0.009266334
1512,eric,0.12371523,-0.014710738
1513,endorsement,-0.40154535,-0.025274254
1514,easy,0.3509438,0.01384768
1515,donors,0.38276026,-0.043143224
1516,defending,0.18094516,0.08268228
1517,credit,0.39058647,-0.061926965
1518,confident,0.11335295,-0.09547274
1519,citizen,-0.098084934,-0.006616366
1520,charity,0.11641662,0.017288025
1521,brings,-0.39936227,0.031853803
1522,body,-0.12906657,-0.053961482
1523,banks,-0.1830737,0.009007843
1524,audience,1.9305907,-0.015184968
1525,apart,-0.029604468,0.0422264
1526,ads,-0.33506796,-0.006675069
1527,accept,0.13926947,-0.035725277
1528,“he,-0.563387,-0.024109447
1529,word,0.23403968,-0.008379281
1530,whines,-0.15223832,-0.06554234
1531,vegas,-0.2468223,-0.031726148
1532,unreal,0.25017518,-0.073000506
1533,trust,0.5895912,0.015855253
1534,through,0.29932055,0.018517323
1535,sweden,0.025410105,0.04943936
1536,strategy,0.023787836,-0.014310777
1537,starts,-0.32400006,0.028239207
1538,stance,-0.5014312,-0.0039609843
1539,snl,-0.22470096,0.054270606
1540,shutdown,0.006268287,-0.08616499
1541,schumer,0.288298,0.0071275807
1542,rise,0.12451773,0.041584603
1543,riots,-0.08164862,-0.046844143
1544,respond,-0.26486737,-0.058630876
1545,reportedly,0.4385656,0.08303347
1546,relief,0.36002797,0.006415825
1547,regional,0.26626533,-0.0064064283
1548,ratings,0.11527961,-0.03608547
1549,radio,-0.6443729,-0.022508735
1550,probes,-0.39495897,-0.04472989
1551,position,0.3198268,0.07699743
1552,past,0.24430123,0.03730929
1553,options,0.32755163,0.008784073
1554,opposes,-0.36521325,-0.06412761
1555,nyt,0.27793387,0.056074195
1556,newspaper,-0.5886862,-0.023270577
1557,lynch,-0.39687464,0.05548535
1558,low,-0.063503735,0.054760028
1559,joint,-0.57827187,-0.06574101
1560,jimmy,-0.30246848,0.013303971
1561,irs,-0.19123189,-0.060306255
1562,instead,-0.5397158,0.042479817
1563,hospital,-0.12774123,0.07841427
1564,historic,0.46260357,-0.0021406023
1565,happy,-0.004495358,-0.049222782
1566,ground,-0.23367275,-0.010443807
1567,google,0.15692194,-0.058247577
1568,gonna,-0.6778029,0.037493348
1569,fit,-0.10501145,-0.012462398
1570,fellow,-0.4847479,-0.0009366
1571,famous,-0.34731087,-0.03052217
1572,fail,-0.27008486,0.027748216
1573,drive,0.2770389,-0.072580285
1574,diplomatic,0.695519,0.09964629
1575,dept,0.3203535,0.04429793
1576,consider,0.6049934,0.00838915
1577,complete,-0.18026644,-0.03989315
1578,compares,0.4478856,0.009380791
1579,commander,-0.8079857,0.018584993
1580,christians,0.5808772,0.06967089
1581,building,0.03409891,0.10328893
1582,brother,0.2252124,-0.055658527
1583,bombers,0.4142094,-0.0072883666
1584,bannon,0.74166983,-0.036292322
1585,banned,0.34628016,-0.025336992
1586,allowed,0.1740596,-0.02939663
1587,aim,-0.29530326,-0.027782425
1588,africas,0.01488944,0.037593532
1589,advisor,0.29737613,0.017153256
1590,actions,0.19606069,0.00648956
1591,abc,-0.46803382,-0.037702292
1592,9,0.03262024,0.03578035
1593,30,0.53956217,0.058047894
1594,25,0.46651697,-0.025103781
1595,“i’m,0.025549058,0.0108435685
1596,“if,-0.7263169,-0.0267126
1597,wire,-0.112187766,-0.06930706
1598,trumpcare,0.14199218,0.040594507
1599,truck,0.37350366,0.053229373
1600,thanks,0.6954387,-0.0044834474
1601,suspends,-0.65061426,-0.061740063
1602,susan,0.2502472,0.0030266328
1603,someone,-0.41674525,0.058491025
1604,road,0.21408765,0.04492313
1605,resignation,0.23593953,-0.00073351705
1606,remain,0.37742707,-0.086175635
1607,reid,0.06773928,0.062827125
1608,reforms,0.49595493,-0.0071590585
1609,reality,0.5873668,-0.07658001
1610,proposes,-0.08828794,-0.020477608
1611,problems,-0.075009614,-0.04763101
1612,primary,-0.50523204,-0.0072329035
1613,planning,0.20861241,0.050330855
1614,path,0.7127158,-0.051691152
1615,officers,-0.17702024,-0.0010187437
1616,numbers,-0.4455499,-0.055682234
1617,nazi,0.60249025,-0.026044343
1618,militia,0.03776475,0.011587022
1619,mi,-0.60958606,-0.008288523
1620,memo,0.09704675,0.055323817
1621,losing,0.28291607,0.013660733
1622,lawyers,0.039210133,-0.05551849
1623,land,0.28416306,-0.025953928
1624,kim,-0.4781624,0.04507546
1625,kansas,-0.5799436,-0.1009648
1626,june,-0.29676443,-0.007976203
1627,jeb,-0.25069052,0.083328165
1628,indonesian,0.18199594,0.0431096
1629,increase,-0.34088522,0.0006777676
1630,having,0.38886866,-0.0025243557
1631,happen,0.48255065,0.063289076
1632,halt,0.61689436,-0.025419567
1633,guard,-0.330648,-0.02016696
1634,graft,0.18208222,0.12582621
1635,gorsuch,-0.77972776,-0.05400406
1636,forward,0.5858729,-0.013215286
1637,feel,0.3077307,-0.0041687237
1638,fan,0.08003773,-0.006917173
1639,false,0.1295981,0.033412617
1640,failed,0.35064393,-0.077706136
1641,drone,1.1554393,-0.05847443
1642,diplomats,0.10274123,0.040809516
1643,dies,-0.33254153,-0.022536302
1644,dallas,0.077985354,-0.036756415
1645,critical,0.08160797,0.032558154
1646,crimes,0.195753,-0.08012989
1647,cover,-0.18286084,0.018043553
1648,cost,0.200362,-0.017919771
1649,controversial,0.68257296,0.033875044
1650,completely,-0.042374425,0.006125802
1651,collusion,0.14360869,0.006956508
1652,colbert,0.09740331,-0.048518397
1653,burn,0.017597552,-0.03319121
1654,brussels,-0.0014874133,-0.05530801
1655,brilliantly,-0.6775463,0.001123499
1656,blood,0.5192434,-0.048027568
1657,blast,-0.24665125,-0.051584106
1658,blacks,0.069705434,0.019058893
1659,bills,-0.1764187,-0.0018540033
1660,berkeley,0.16482492,-0.03644893
1661,baghdad,0.5588565,0.05715413
1662,backing,0.61223495,0.015783915
1663,arizona,-0.26629415,0.060292635
1664,april,0.662859,0.07244208
1665,alert,-0.1372107,0.013488938
1666,ago,0.4023246,-0.012643122
1667,admit,0.1631032,0.025136814
1668,accidentally,0.12656668,-0.014959286
1669,24,-0.39349067,0.02074934
1670,14,-0.41081452,0.012807209
1671,—,0.23463947,-0.03373504
1672,worked,0.52128994,-0.026269998
1673,won,-0.9725011,0.054762546
1674,welfare,-0.20136215,-0.0022642121
1675,wednesday,-0.36784756,0.011374643
1676,torture,-0.18688597,0.033584826
1677,that’s,0.32603988,0.06478347
1678,tech,0.22108614,0.045180947
1679,taken,0.3124167,0.0118252905
1680,swedish,-0.5256809,0.01790145
1681,sudan,0.18684906,0.048649848
1682,stephen,-0.35820138,-0.09445871
1683,spying,0.6428394,-0.08486898
1684,sharia,0.91888386,0.0042387256
1685,putting,0.60933566,0.037541974
1686,pushes,-0.0868485,0.021253923
1687,priceless,-0.27203676,-0.05008969
1688,popular,0.022347437,-0.04004708
1689,pledges,0.1151072,-0.0112510305
1690,pledge,-0.68083143,0.06729275
1691,plane,-0.078291945,-0.09734791
1692,phony,-0.09106313,0.03658024
1693,orlando,0.03848746,0.021598224
1694,nominate,-0.19006026,0.046690993
1695,nightmare,0.1288811,-0.025716987
1696,nearly,-0.3965494,0.045734085
1697,mock,0.379204,-0.023702098
1698,meddling,-0.62327534,0.003741541
1699,marriage,-0.1567473,0.011610726
1700,mainstream,-0.69462055,-0.038212232
1701,lower,-0.011890489,0.0426759
1702,killer,0.077839345,0.08966257
1703,japanese,0.3574526,-0.031109072
1704,hunt,-1.2616756,-0.05655311
1705,holds,0.067620225,-0.0019201319
1706,holding,0.25779012,0.027074274
1707,hispanic,0.21366817,0.0035902285
1708,harry,0.17651068,-0.10701313
1709,given,0.67485636,0.0043859757
1710,giuliani,0.23380226,0.038264897
1711,fuel,-0.0155768,-0.09966665
1712,fears,-0.5890044,-0.01842498
1713,expose,-0.3666661,0.035984498
1714,expects,0.6068305,0.011690781
1715,everything,0.46331158,0.015773147
1716,dossier,0.052058805,-0.07703125
1717,discussed,-0.6965268,-0.030596834
1718,dhs,0.06267104,0.076735586
1719,deadly,-0.5626091,0.010341037
1720,courts,-0.28772986,0.06969312
1721,countries,0.2953825,0.07844543
1722,classified,-1.1150761,-0.010800725
1723,chelsea,-0.37560937,0.037814997
1724,cause,-0.07787034,-0.020931669
1725,buy,-0.2725455,0.021559902
1726,brazils,0.028484361,0.03744901
1727,behavior,0.34464496,0.03247203
1728,becomes,-0.5862429,0.02804517
1729,beating,0.22402902,-0.04006642
1730,amendment,-0.088888735,0.012873621
1731,amazing,-0.39307263,0.02655602
1732,7,-0.14020732,-0.008348873
1733,“not,-0.44923574,-0.050237987
1734,‘fake,0.0017802456,0.00097425585
1735,which,-0.9436615,0.024413042
1736,whether,-0.41766515,0.026110789
1737,we’re,0.4660297,0.037057623
1738,usa,0.46804374,-0.043256514
1739,unlikely,0.13055505,-0.028890112
1740,standing,-0.16043916,0.034928344
1741,situation,-0.090985134,0.027389588
1742,silence,0.68309623,0.04590973
1743,shreds,-0.23971137,-0.05645542
1744,shoot,-0.25827417,0.111862496
1745,sharpton,-0.2582646,-0.090562224
1746,ross,0.1156442,-0.05679852
1747,resolve,-0.505808,-0.024572033
1748,records,0.027840288,0.025127362
1749,poland,-0.27291408,0.029985212
1750,photos,0.27712345,0.07888123
1751,oversight,0.21278262,-0.03850335
1752,outrageous,-0.051856283,0.008036496
1753,outrage,0.2473003,-0.011631743
1754,once,0.407136,-0.05201463
1755,neil,-0.054738894,0.09489157
1756,myanmars,0.71225965,0.016186453
1757,mn,-0.39398974,-0.101311736
1758,marco,-0.102956064,0.019015076
1759,listen,-0.85763544,0.09742145
1760,kimmel,-0.519936,0.03137733
1761,keeps,0.23566233,-0.07134971
1762,judges,0.41960713,-0.019954259
1763,jones,-0.84513974,-0.014597059
1764,it”,0.13647197,0.069249
1765,islam,-0.43322894,0.032352354
1766,irans,-0.6858204,-0.031125922
1767,infrastructure,0.057517882,0.032575354
1768,indian,-0.32101634,0.099513076
1769,independent,-0.12476001,0.030761464
1770,hopeful,0.71223676,0.013194262
1771,hitler,-0.23265226,-0.08402849
1772,hiding,0.14843391,-0.1157021
1773,helped,-0.38660124,-0.06805402
1774,hateful,0.14772433,0.087080956
1775,gone,-0.020212248,0.029045876
1776,gold,-0.008352898,0.019085305
1777,god,0.17669463,-0.038698778
1778,glorious,0.4105367,-0.025501907
1779,georgia,0.24007763,-0.07243858
1780,flight,-0.058604542,-0.0015720777
1781,fall,0.20956816,0.013715678
1782,failure,0.41436633,-0.022859795
1783,facing,-0.2725511,-0.024198577
1784,explodes,-0.049787432,0.05414352
1785,duterte,0.17424203,-0.03743236
1786,draft,-0.016968662,-0.00045336536
1787,dirty,-0.04850051,-0.039880432
1788,defeat,0.40905765,-0.024661796
1789,deep,0.18016353,0.034127332
1790,david,0.509044,0.09700055
1791,cuomo,0.8309609,-0.07046661
1792,cross,-0.13297547,0.025714016
1793,course,-0.022338148,-0.013517301
1794,congo,-0.05213108,-0.015142799
1795,collapse,0.35556695,-0.033440895
1796,cheer,0.06175819,0.04481926
1797,charlottesville,-0.35235098,0.041717205
1798,chance,0.13720407,0.0062879077
1799,cancels,-0.3400131,-0.03969569
1800,camp,-0.07704362,0.023618095
1801,bombing,0.018811677,-0.03221121
1802,blocked,-0.07178094,0.024055908
1803,beijing,-0.09102783,0.06641538
1804,allowing,-0.08128207,0.035956517
1805,aims,0.6765783,0.028634017
1806,actress,0.35874125,-0.01811202
1807,account,0.19243625,0.0017475777
1808,witch,0.15327916,0.028522417
1809,willing,-0.062447324,0.045279764
1810,welcomes,-0.19150248,-0.02583055
1811,website,-0.4522349,-0.03644814
1812,va,1.1164311,-0.06512267
1813,tx,0.20449786,-0.05801572
1814,tim,0.2445818,-0.04914691
1815,there’s,-0.29594773,0.00718791
1816,thanksgiving,-0.5618125,-0.049522605
1817,tears,0.0027912448,-0.02904327
1818,teachers,-0.5780962,-0.00879666
1819,sued,-0.22617501,0.023090452
1820,straight,-0.13406259,0.027521508
1821,steal,-0.032991853,0.06804352
1822,showing,-0.23328063,-0.019848287
1823,shares,0.072277196,-0.027688475
1824,safety,0.30915192,0.046872754
1825,runs,-0.1583875,0.15606073
1826,rice,0.12935482,0.06283911
1827,rhetoric,0.33671495,0.020229831
1828,respect,-0.12192701,-0.0105063645
1829,rescue,0.0556414,-0.093086205
1830,removed,-0.5585831,0.181145
1831,reject,0.08031995,0.12388789
1832,regulations,-0.61995214,0.046602927
1833,rate,0.04247941,0.018093148
1834,prove,0.050702862,0.062288143
1835,protrump,-0.6151547,-0.1175037
1836,propaganda,0.24370947,0.0037752516
1837,price,0.18628074,-0.014234452
1838,presses,-0.25151026,0.04731369
1839,president”,0.17431314,-0.018219598
1840,poor,-0.049688265,0.0449795
1841,politico,-0.26685125,0.006999589
1842,pennsylvania,-0.002181493,-0.03234031
1843,paying,0.16985199,0.028421981
1844,park,0.019395314,0.029172767
1845,parade,0.33856064,0.023762867
1846,ordered,-0.43775466,-0.060295925
1847,opening,0.36751634,-0.013313167
1848,online,0.06925233,-0.010911205
1849,newt,0.31590053,-0.017760046
1850,network,-1.28954,-0.06178483
1851,moving,0.04981537,-0.027639996
1852,movement,0.18025818,-0.043028053
1853,miss,-0.3203553,0.05774511
1854,mic,-0.32253835,-0.020323634
1855,measures,0.070895754,0.009608724
1856,massacre,0.41879207,0.04935487
1857,martin,-0.32280347,-0.027608288
1858,local,-0.21661286,0.01071812
1859,linked,-0.04643576,-0.0017645499
1860,latino,-0.5516965,0.058460407
1861,kidding,-0.22165355,-0.08607052
1862,kid,-1.0548866,0.056718938
1863,kenyan,0.19903375,-0.018584462
1864,italy,-0.07767064,-0.0033276766
1865,investment,-0.30700716,0.043249257
1866,insurance,-0.18784091,-0.047344547
1867,info,0.22494645,-0.07289519
1868,hypocrite,0.39379537,0.01786646
1869,hours,0.028718488,-0.023593992
1870,hires,0.23926145,-0.07934542
1871,hear,-0.23516774,-0.018882308
1872,handed,-0.08626144,-0.032649115
1873,haley,0.48264444,0.0377863
1874,games,-0.25673398,0.02834802
1875,fcking,-0.28396875,-0.0223892
1876,explode,0.21899322,0.0074679353
1877,episode,0.13976282,-0.0047003813
1878,environmental,-0.12530403,-0.021221189
1879,door,-0.6991234,-0.0063028987
1880,disabled,-0.30955335,0.012675085
1881,dinner,-0.6799223,-0.055576585
1882,decide,-0.3247305,0.01673952
1883,critics,-0.21255837,0.0019360381
1884,crash,0.038417444,-0.009678857
1885,coulter,0.045071952,-0.019361615
1886,conflict,-0.0011199116,-0.058900237
1887,commission,-0.017510623,0.011313057
1888,chilling,0.4499178,0.033254478
1889,ceasefire,0.17808639,-0.033126112
1890,castro,-0.112459004,-0.032683417
1891,captures,0.43951976,0.0032630404
1892,burns,-1.1011686,0.037210513
1893,briefing,-0.12111987,-0.03573572
1894,brave,0.28300563,-0.07854506
1895,brags,-0.7308281,0.010909655
1896,blows,-0.14201514,0.0667455
1897,blaming,-0.17108336,-0.035511803
1898,beaten,0.055748805,-0.012067407
1899,austrian,0.49182191,0.022199871
1900,answers,0.3542706,0.12581694
1901,africa,-0.026460228,0.007923808
1902,“white,0.062252566,0.01592755
1903,“it’s,-0.38174874,-0.015353276
1904,‘i,-0.078181386,0.002774717
1905,zealand,-0.20072058,0.014945162
1906,western,-0.33275205,-0.01767417
1907,view,-0.24148487,-0.06725413
1908,vet,-0.0004913719,-0.019391604
1909,trolls,-0.20723875,-0.037971467
1910,trashes,-0.0020537777,0.022879448
1911,tom,0.10679366,-0.0035774582
1912,targeted,0.25604013,0.05923319
1913,tantrum,-0.24425744,-0.046958078
1914,stunned,0.13461556,-0.018345976
1915,sons,0.1602125,-0.023419771
1916,shouldn’t,0.14293727,0.040115535
1917,shoots,-0.12094301,0.062051054
1918,several,-0.84285694,-0.012378377
1919,server,-0.08266613,0.0029408955
1920,sending,0.32167003,0.03658078
1921,sen,-0.024708807,0.007079652
1922,search,-0.39404365,-0.01696214
1923,scalia,-0.20907633,-0.034808554
1924,saturday,0.4117032,-0.066542745
1925,rock,0.264649,0.06302981
1926,riot,0.24209523,0.032956485
1927,replacement,-0.4644414,-0.013678053
1928,regrets,-0.8905046,0.05891134
1929,raid,-0.24957028,0.010815715
1930,queen,0.19030143,0.022152968
1931,proposed,0.3479955,-0.035688456
1932,proposal,-0.50850564,-0.028650396
1933,promote,-0.24341604,0.0068573346
1934,priebus,-0.17307366,0.02617105
1935,page,0.014874935,-0.09311767
1936,openly,0.5565824,0.009534511
1937,november,0.54712003,0.07667561
1938,nigeria,-0.09044063,-0.049315218
1939,needed,-0.054062214,0.016338885
1940,multiple,-0.00011138794,-0.009967233
1941,monday,-0.26618382,0.061707087
1942,ministers,0.002156898,-0.021478625
1943,mean,-0.42938644,0.0029434247
1944,marine,0.7454013,0.091393225
1945,lot,-0.53818667,-0.05688087
1946,looking,0.14938475,6.96339e-05
1947,links,0.24258108,0.09950767
1948,leftists,0.4483469,0.01522768
1949,lee,-0.15279177,-0.043445338
1950,joke,-0.36678395,-0.04846027
1951,joins,-0.04134461,0.004272459
1952,i’m,0.26292852,0.015723752
1953,interest,-0.07005382,0.024598697
1954,incident,-0.62763953,0.03613614
1955,huckabee,-0.48788166,-0.038245577
1956,hezbollah,-0.19137543,0.032491338
1957,gulf,-0.16996768,-0.004370687
1958,funeral,-0.11076627,0.017098714
1959,friends,0.27204937,-0.039988462
1960,floor,-0.073409095,-0.0384159
1961,flee,-0.101704076,0.027027484
1962,firms,0.19510496,0.018847696
1963,fighters,0.16002402,-0.0869971
1964,fact,0.35029608,-0.019489339
1965,enforcement,-0.34191793,-0.03712474
1966,emergency,0.4070539,-0.031650044
1967,drill,0.15809676,0.015519992
1968,document,-0.0018840084,0.023972169
1969,direct,-0.44665626,0.018181598
1970,detains,0.031612832,0.1037464
1971,dark,0.84052914,0.13151546
1972,damage,-0.23835704,-0.020941624
1973,daily,0.04828926,0.0022516903
1974,couple,-0.08133744,0.011010856
1975,costs,0.25011158,0.060124587
1976,corrupt,1.5652449,-0.0015562288
1977,convicted,0.09019333,0.060900863
1978,considering,-0.15540877,0.0068446393
1979,cold,0.03411045,-0.116806924
1980,closed,0.54849386,0.00071815494
1981,cases,0.1273716,0.09148281
1982,career,-0.5545734,-0.010333912
1983,canadian,0.22061007,0.004754433
1984,canadas,-0.044290952,-0.017977398
1985,blocking,-0.110695906,-0.017955115
1986,beautiful,-0.22192764,-0.036257688
1987,based,0.17671908,-0.03859155
1988,bar,-0.03385917,-0.05078844
1989,ballot,0.15052164,-0.117072046
1990,ballistic,0.06290586,0.00069939723
1991,asian,0.28433824,0.056348838
1992,america”,0.10936332,0.07267715
1993,agreement,0.07189098,-0.004400983
1994,60,0.6592141,0.0674721
1995,21,0.0127021605,0.07819647
1996,zone,-0.4566938,0.009931574
1997,worried,-1.1757275,-0.04945238
1998,vile,0.47845653,0.012545772
1999,viewers,-0.47554746,0.02513217
